reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOH-ApUF80PrjKE09IXwO3XiImkafIRReXHLOe6xXY-MRu8EbibjqVtPy9pVJZR6RKvin96Ba5eWnJx9T40,The Mahmud's Family,https://play-lh.googleusercontent.com/a-/AOh14GiMz3fMPAwqUjuClBMlDRRQHG6_GtudKFRpIjOs0Q,2 kali saya coba utk merubah jadwal inap tapi tetep gak bisa. Percuma pihak Traveloka mengadakan opsi easy reschedule kalo ternyata gak bisa digunakan. Kalo tdk ada masalah saya jg gak mau merubah jadwal inap segala.,2,154,3.5.0,2018-10-31 10:33:17,"Terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami melakukan investigasi atas kendala Anda, mohon bantuan Anda untuk menginformasikan nomor pesanan Anda melalui email ke android@traveloka.com.",2018-10-31 17:52:27,most relevant,com.traveloka.android
gp:AOqpTOEmSm5BUyRYyTYGz4CycS4aPLx_PGMC9q8VMdD04jGwkoSAj3yOS2BPT-w0YyO6mV8r3L9vuqfHQa19kbk,Evelrildus Loi,https://play-lh.googleusercontent.com/a/AATXAJxDAHu1dqkobTA7awG9ozpO30LvdJpdoEvhYd79=mo,Dear Traveloka.. tolong diproses refund saya yg sudah lebih dari seminggu dan belum ada info selanjutnya sampai sekarang.. thx,4,0,3.4.0,2018-11-01 08:15:10,"Terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami melakukan investigasi atas kendala Anda, mohon bantuan Anda untuk menginformasikan nomor pesanan Anda melalui email ke android@traveloka.com.",2018-10-29 17:40:48,most relevant,com.traveloka.android
gp:AOqpTOF_Ti02yP8LTNvMVRgcb7YBS6Z6ZjTT8dxZrvMQheRSap6Ap-ka2Q3OYJA-tzMWRHLDe00a-R9eawQzKfA,Ainul mardhiah,https://play-lh.googleusercontent.com/a-/AOh14Giwju8dKYUpxE6ToQ4fR-280NIiyTN2NX2crEibRQ,Dari pertama app ini ada aku sering beli tiket disini. Tapi skrng udh mulai mnegecewakan soalnya updatetn hrga tiketnya trlalu lama. Setiap udh abis booking pasti hrga tiketnya slalu naik. Tolong dperbaharui,3,0,3.0.0,2018-11-01 11:42:35,"Mohon maaf atas ketidaknyamanan Anda. Harga yang tertera pada halaman hasil pencarian sangat bergantung pada kebijakan masing-masing maskapai yang dapat berubah sewaktu-waktu. Untuk investigasi lebih lanjut, mohon informasikan detail pencarian Anda seperti rute & tanggal keberangkatan yang Anda pilih melalui email ke android@traveloka.com.",2018-11-02 11:36:22,most relevant,com.traveloka.android
gp:AOqpTOEsISBiA5q8wAhpyZFHHEjZPs-Cy6VXVCgp4BXeKN2zqi_4s9vFlg3VA08qdQ_saAA6LO8aNNVTHft1GqY,Rauf 28,https://play-lh.googleusercontent.com/a/AATXAJx4Rz1JAAgzmqiZDTShuDUnpG9BYxHry9OcKOMd=mo,Mohon info nya apakah semua penerbangan Lion Air di cancel?? Soal nya saya sdah booking tiket pesawat nya??,3,5,3.5.0,2018-11-01 19:53:44,"Terima kasih telah menggunakan Traveloka. Saat ini penerbangan maskapai Lion Air masih beroperasi sesuai jadwal. Jika ada perubahan jadwal, informasi akan disampaikan melalui telepon atau email. Untuk investigasi lebih lanjut, mohon informasikan nomor pesanan Anda ke cs@traveloka.com.",2018-11-02 11:46:40,most relevant,com.traveloka.android
gp:AOqpTOHw7re4hpxWgsfLgWYoF5ZEpTkfFzw0ORvjiQB8eytk_AhLXWPdfiRCTYn21WMgcWeFWgxl7GydMeRuFqk,Chrisnandhar Ocgy,https://play-lh.googleusercontent.com/a-/AOh14GilbM_sese3PR_Qr-QNp7_v9PfShHrzR_1iOjgHwcI,"Saya suka menggunakan aplikasi ini, dan sudah saya download untuk memesan tiket penerbangan, tapi tolong lah jangan iklan di youtube, cukup di TV aja.",4,0,3.1.1,2018-11-02 02:06:26,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOHNsOwwbHr_6HTWwxq9BqenWkHP6GUDlTkieTRpdrKM8mom5TiwABfSy5HHxTHWMV5q2yUjC63uzHHy5bY,Unang Sadly,https://play-lh.googleusercontent.com/a-/AOh14GjVyCGdO6PR3DDs7Xm-u6J_rqHsNMN6uPn01VzFFA,"Sangat praktis,,,trimksih Traveloka...moga kedepannya makin berkembang..sukses slalu.....🙏🙏",4,0,3.5.0,2018-11-03 01:01:14,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOGHq9ucHoWs4hCB2gP3scsLc-TzAegeXyXzsmIjmsiEIrNMgJFBp7nBmzfv0JcYLlFAuxbStRIHOdr9wBQ,Lidya,https://play-lh.googleusercontent.com/a-/AOh14GjW4uO2lXtjiYtZ4mxtHPNbbyMzoOZ2EyNaTv2YY1U,"Kenapa sih kalo pake paket data gak bisa2 buka, selalu aja jaringan tidak tersedia, Padahal udah pake sinyal yg bagus juga kok",4,0,No Reply,2018-11-06 04:30:44,"Mohon maaf atas ketidaknyamanan Anda. Proses pencarian menggunakan aplikasi Traveloka membutuhkan koneksi internet yang kuat dan stabil. Apabila Anda tidak memiliki kendala dengan hal tersebut namun masih mengalami kesulitan, mohon bantuan Anda untuk menginformasikan screenshot pesan error yang Anda dapat ke android@traveloka.com. Terima kasih.",2018-11-06 16:01:11,most relevant,com.traveloka.android
gp:AOqpTOHU3x50ngnuNqdVCEvPf-U8xULmPNLfjiAP6aoBOG_V5HJfcp8p9T3co1Z4YdqlAS4pDW-WykrFdOrjtTA,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya adlh pengguna baru taveloka n saya mw ty ttg bagaimana cara pembayaran tiket pesanan apakah bisa via bank sdgkn rek atas nama traveloka sy tdk tau.,4,0,2.20.2,2018-11-06 20:04:02,"Terima kasih telah menggunakan Traveloka. Traveloka menerima pembayaran melalui berbagai macam metode pembayaran yaitu salah satunya dengan metode transfer bank. Jika Anda memerlukan informasi mengenai cara bayar, silakan kunjungi https://www.traveloka.com/how-to/pay atau hubungi CS kami di nomor 0804-1500-308.",2018-11-08 11:38:44,most relevant,com.traveloka.android
gp:AOqpTOE2PP16vSh3Nz7rsOPE1d3aXIT1xsOxU9xYHFsnZ4OjH7cWXanCfInYuaxYIrh0X_ieDNYL21czD3_ZD6A,Fathony Dwi Saputra,https://play-lh.googleusercontent.com/a-/AOh14GgVL46ftZgDYqKrlUP64NpC93vdQvZmu56w1B-URg,Numpang tanya dong Kenapa sekarang kalau mau booking apartemen dari traveloka sudah tidak bisa ? Padahal dulu masih ada menu pencarian untuk booking apartemen. Mohon bantuannya,3,0,No Reply,2018-11-07 08:24:44,"Terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Kami telah meneruskan laporan Anda ke bagian terkait. Untuk saat ini, Anda dapat menggunakan opsi filter di halaman hasil pencarian untuk memunculkan tipe akomodasi tertentu saja sesuai keinginan Anda.",2018-11-09 16:34:34,most relevant,com.traveloka.android
gp:AOqpTOF_Mbn_fy98hxHaFzz0NI8NSbbFXx7eg4hHjpADVV5X6-PA2FDfw6nJum01U93dtHSfi29Pg5tS-sm1B6I,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Halo traveloka,mohon sistem untuk sign in atau log in dibenahi. Saya sudah mendaftar sebagai member, sudah sering pesan tiket via traveloka, kemudian saya ganti perangkat hp, saya log in lagi menggunakan email yg saya daftarkan tetapi traveloka mengenali nama lain bukan nama saya, dan saya mendapatkan email selamat datang lagi, poin saya jadi hangus lah.",4,0,No Reply,2018-11-08 18:07:41,"Terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami melakukan investigasi lebih lanjut atas kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan log in ID yang Anda gunakan melalui email ke android@traveloka.com.",2018-11-09 16:15:49,most relevant,com.traveloka.android
gp:AOqpTOECTWEWACxBvx6tpXhjmjgw0GiKtKzlb1VQP3fEukErSowwSOWO2fjyoHa8Qb01dkDOR3PeZBQy1BrfcJs,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Admin traveloka... Mohon konfirmasi akun saya.. Masih verifikasi kontak keluarga... Terkendala kontak yg saya cantumkan... Karna hape dalam keadaan mati saat mau di hub pihak traveloka.. Sekarang sudah aktif kembali. Mohon cek kembali.. Untuk permohonan pay latter...apa masih bisa di daftarkan? Trimakasih.,3,6,3.5.0,2018-11-09 20:29:48,"Terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami melakukan investigasi lebih lanjut atas kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan email ID yang Anda daftarkan melalui email ke android@traveloka.com.",2018-11-12 15:08:30,most relevant,com.traveloka.android
gp:AOqpTOGwDNKUbI8OdFsStYWS2gNJyvDPWwUQEgGSw7cEAGc3x-KHB6KupCHKk4nfUoKDzhGEpGKVkLraOuvLimk,rayhan cakep,https://play-lh.googleusercontent.com/a-/AOh14GgfurJ_6J8od9Pmm4VKEXfnBjITo8sumo_9KTyQ,"Dari awal sy sangat suka dengan traveloka karena gampang di gunakan,tapi sekarang di kecewakan, sy reschedule tiket karena salah tgl penerbangan dari tgl 3 des ke tgl 3 nov malah biayanya hampir setengah harga tiket tersebut",2,0,No Reply,2018-11-09 21:02:27,Terima kasih telah menggunakan Traveloka. Harga yang perlu Anda bayar untuk mengubah penerbangan Anda merupakan kebijakan dari masing-masing maskapai. Pastikan Anda mengecek kembali pesanan Anda di halaman review pesanan sebelum Anda melanjutkan ke halaman pembayaran untuk menghindari kesalahan dalam pemesanan.,2018-11-12 11:29:04,most relevant,com.traveloka.android
gp:AOqpTOHyJ0pKWaGTY9PWDXSCv4FZFPFZHQGGbzpH19FVhi2RD1DHP8sTVWZhDoBLu7tLcYhkfbNXfD5It4wxnAM,Mito_ 81,https://play-lh.googleusercontent.com/a-/AOh14GhsRz9AWytA0RN4EtJZ4Mx9c0S7M9C19ixERvFiuA,"Terima kasih traveloka.Benar2 dapat menjadi aplikasi andalanku disaat ingin mencari tiket pesawat dan hotel,tingkatkan terus...",4,7,3.5.0,2018-11-10 15:00:47,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOECOtCEdEC3aCmMFbz4Op3PkugeDYHyjJc18tVf6Ktj7RddPcWOXA9d6qmME5wqRohS4LO6HxwizIBQ4xo,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk mengecewakan pdhl sllu boking hotel tiap minggu sekali di traveloka.Tp pengajuan paylater gk d acc.Sangat MENGECEWAKAN pelanggan setianya....baru di apk ini sy di bkin iseng2 sj. SUNGGUH TERLALUUU...SAYA SANGAT KECEWA. Tlong di acc pengajuan paylater sy admin,ntik akan sy kasih bintang 5 cz sy pelanggan setia traveloka udh 3 tahun ini",3,1,No Reply,2018-11-13 13:45:53,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOFB6Oxn_zJzbOQ6HmzlFht76tGvn_j3dyPPKqU9WwlX6-9457Rd9FjxQQUlwSxVmOKRn_SaQLlOwAKcb5Y,Wahyudin Endin,https://play-lh.googleusercontent.com/a/AATXAJyBicUAQ86rtnE0dXMdvamv9o27Ibvw36yXEeSG=mo,"Apa benar Traveloka bisa meminjamkan 💰, sekarang ini banyak sekali orang di medsos/FB yang tidak bertanggung jawab bisa mencairkan limit Traveloka sebagai sarana menipu.mohon di jawab",2,7,3.5.0,2018-11-13 14:05:13,Mohon maaf atas ketidaknyamanan yang Anda alami. Harap selalu berhati-hati terhadap penipuan yang mengatasnamakan Traveloka. Pihak Traveloka tidak menyediakan pinjaman tunai. Semua transaksi pemesanan Traveloka hanya dapat dilakukan melalui aplikasi atau situs https://www.traveloka.com. Terima kasih.,2018-11-15 10:11:10,most relevant,com.traveloka.android
gp:AOqpTOHUJcdbjudJn82fhvH_orJuldDHjginpmCwSTUuV-VJrO4uPVEPvDsnpJAn9za4kJO6Bh0mGzwZzvefmz4,Widayanti Riska,https://play-lh.googleusercontent.com/a-/AOh14GgLKr5mc4JPcJSEXsGY623iDEcJDxAM_jcxT3z9Vw,"Pernah travelling pesan tiketnya di traveloka semua lancar, cuma kmaren agak kecewanya di perubahan jam terbang,tp pemberitahuan perubahannya diberitahu jauh hari sebelum brangkat.. Jadi lumayan ok lah",4,0,No Reply,2018-11-14 10:25:07,"Mohon maaf atas ketidaknyamanan yang Anda alami. Untuk informasi Anda, perubahan jam terbang merupakan kebijakan dari masing-masing maskapai. Namun Traveloka terus berusaha melengkapi dan meningkatkan layanan kami untuk kenyamanan para pelanggan. Terima kasih telah meluangkan waktu Anda untuk memberikan tanggapan kepada Traveloka.",2018-11-15 10:22:21,most relevant,com.traveloka.android
gp:AOqpTOFqbgnMMJn9qkbZDFzkg1OVFyjg8sWNize36CfdmVrLNno6xsV2p36gQLurFuBH0OpgthvkAePgHNgg39E,Blue Angel,https://play-lh.googleusercontent.com/a-/AOh14Ghr0C7X9ri4lvYYduZ-W_3s_JY0fIVS3AzKmoKEXQ,"Saran, kalau bisa ditambah fitur u bisa chat ke pemilik hotel. Karena ada beberapa informasi yg tdk tertera, misalnya ketersediaan laundry, restoran/rumah makan terdekat.",3,4,3.5.0,2018-11-15 10:20:00,Terima kasih telah menggunakan aplikasi Traveloka. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Traveloka terus berusaha melengkapi dan meningkatkan layanan kami untuk pelanggan setia seperti Anda. Terima kasih telah meluangkan waktu Anda untuk memberikan masukan kepada Traveloka.,2018-11-15 10:28:40,most relevant,com.traveloka.android
gp:AOqpTOHj0NgrCv7KbTNBwmMQCVjnOGHy8LhMW4e-O05vEM_YjuCYsYY_iza-p7u8Pkl_Ah9rLT0l3aWED9MYX8Q,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya de deleay satu jam 20 menit dari padang tujuang jakarta...yampai jakarta sya tertingal pesawat ke pangkal pinang.. pihak masakapai.. beri servis... Tapi nunggu nya 3 jam .... Mau laporin trafeloka... Traveloka dimana... Asurasi yg seperti apa... Dimana kantor nya.... Capek pokok nyo... Memang semua pihat berbelit2 ... Saya ada bukti tiket pembelian nya.... Kalau bisa komen yg ada bisa pakai foto sekalian playstor,3,0,3.4.0,2018-11-15 18:43:43,"Mohon maaf atas ketidaknyamanan yang Anda alami. Perubahan jadwal penerbangan merupakan sepenuhnya kewenangan pihak maskapai. Jika Anda perlu bantuan atau informasi lebih lanjut, Anda bisa menghubungi CS kami melalui Inbox yang tersedia di aplikasi Anda. Terima kasih.",2018-11-16 10:54:51,most relevant,com.traveloka.android
gp:AOqpTOHzU0TOBcpUmS1A0AbmIShvqBn1zoi1ihZvxkdZFo14RD3USt2uV0W_CohjAixmHsSyu_mXc-KzaYUir8s,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebenarnya suka dgn Aplikasi Traveloka ini tapi sayang kenapa skrg suka crash ya, browsing hotel hanya bisa bbrp menit saja lalu crash/force close, jadi hrs balik dari awal lagi. Sdh coba uninstal lalu instal ulang, tapi tetap saja msh masalah yg sama. Gak tau kenapa? Padahal Ram Hp saya besar.",4,67,3.5.0,2018-11-16 20:15:10,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOGwK-UltwdrMZQ2RKWnFStteWFrpJccGA2sIr9c1dKv46VJ8j84TmxluZMEr4l7GARSXgJo6gAnmzLpxZs,refina ts,https://play-lh.googleusercontent.com/a-/AOh14GhQfD4jRXbMAnCjSsMGDDPAfROHi_K02dOQVvsiZZo,"Daritadi saya download lamaa banget dan akhirnya selalu gagal. Padahal pakai wifi dan koneksinya sangat bagus,download app lain yg ukurannya lebih besar cepat dan berhasil. Ini kesalahan dari pihak app nya/saya ya? Tolong dijawab. Terima kasih",2,0,No Reply,2018-11-17 20:17:34,Terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Mohon bantuan Anda untuk menginformasikan screenshot pesan error yang Anda dapatkan melalui email ke android@traveloka.com agar kami dapat melakukan investigasi lebih lanjut.,2018-11-21 11:00:32,most relevant,com.traveloka.android
gp:AOqpTOFKRfIvFNa9zlA5JqETEE1pqWSOBtnLtlNfWax-KMk0PI_piUzTXkzuwG8c78Y-kcdjs05lEi0I33H9aYs,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Respon baik saya sebagai pengguna jasa penerbangan akan sy coba menggunakan jasa order tiket dari traveloka..,4,0,2.21.1,2018-11-20 14:44:10,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOEnTzbh5e-msZFWqfTzVTrX7HqDdLrMsBZBmrikdmMrTWTbktA1cOswoIMfdbabcNljMMYKg1PPyWH4ig4,Deny Setiawan,https://play-lh.googleusercontent.com/a-/AOh14Gi4BjydqfMV8weVQ7azQD6r1OxBQUHy_nSEwhQYFA,"Kali ini saya kecewa, karena saya sudah membayar paylater sebelum jatuh tempo, dan pembayaran transfer rekening pun berhasil. Tapi kenapa dr pihak traveloka tidak ada laporan / riwayat pembayaran saya sudah di terima.. Sampai saat ini sudah 2x kirim bukti pembayaran melalui cstraveloka blm ada jawaban sama sekali.",2,2,3.5.0,2018-11-20 23:53:02,"Mohon maaf atas ketidaknyamanan yang Anda alami. Anda dapat menemukan riwayat pembayaran Anda di halaman PayLater. Jika Anda tidak dapat menemukan informasi tersebut, mohon informasikan email ID yang Anda gunakan ke android@traveloka.com. Terima kasih.",2018-11-21 11:11:01,most relevant,com.traveloka.android
gp:AOqpTOHBtTFmcmc30PC7Vdy5U5EM10Pmz4yAa4ufs03daQj0Yr-zZNG6ZWLwdkSPlNyZiL39Vn6hqHvffk4dwxI,Tutorial Indonesia,https://play-lh.googleusercontent.com/a-/AOh14GgoN1EpOEbrj5Xmu-TPeUAUEZeWM27oYlknXMer,"Mending Hapus Aja FITUR PAYLATER NYA! percuma gabisa buat apa2. Cuma bisa buat bayar hotel,pesawat dan kereta. Pilihan Fitur banyak tapi paylater gabisa buat bayar semua.",4,1,3.5.0,2018-11-23 11:50:01,Terima kasih telah menggunakan aplikasi Traveloka. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Traveloka terus berusaha melengkapi dan meningkatkan layanan kami untuk pelanggan setia seperti Anda. Terima kasih telah meluangkan waktu Anda untuk memberikan masukan kepada Traveloka.,2018-11-23 13:12:33,most relevant,com.traveloka.android
gp:AOqpTOGWde5DWvzFFAGh-3zEKpBZ9xwDHZtIHWCgNzn-3CJKhyh6Ij7bZTeMxzEOi4uCUnHHXc4FFXE0dPK69ME,Jonathan Janson,https://play-lh.googleusercontent.com/a-/AOh14Giy8p-YrS6QJN4OUZ8pVFF35RMoi1ZuOFeiAl8g-A,"Pokoknya, muuaaacccchhhhh... aplikasi yg terpercaya untuk situs trip perjalanan pulang pergi...",4,0,2.14.4,2018-11-24 18:48:37,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOGSb-Qu0tvZMxRYvT86D8hd1sdOZlAcPY59BduBQ_FCYR4yfTLVg1oIT2MmtOaf6k6lpoPjUytVZ8sR9jo,Andri Riyadi,https://play-lh.googleusercontent.com/a-/AOh14Gi87unHB8F3gMvki4FgaoFLLSm3DerZ7gzWuMPrQA,Untuk pembelian tiket pesawat sudah oke... Dan semoga kedepannya akan lebih baik dan yg pasti banyakin penawaran yg menarik ya :D,4,0,3.4.0,2018-11-26 11:09:52,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOEVwCVoY-a7D827ahuN5MHcSaE_v6s2rKp2MqIA-FycocKTv2Tm58xAFzr804IrUyImw8rukLTHs8v70K4,Rama,https://play-lh.googleusercontent.com/a-/AOh14Gg5fIzmXgh1HnB7b2j4UmIsByMLlAwgsTO3i1iYvA,"Saya kecewa dengan traveloka, lama sekali dlm penanganan kasus saya. Saya harus tlpn trus cs nya dan sangat menghabiskan pulsa.",4,1,3.3.0,2018-11-26 11:38:28,"Terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui email ke android@traveloka.com agar kami dapat membantu Anda lebih lanjut.",2018-11-26 09:24:29,most relevant,com.traveloka.android
gp:AOqpTOH2klnMEIVfr6CWvG_hzEOhQppgWsn6kOL1O9_DGWO1NalXLna6BWPf40nLlSEzeUXXiE2cYw5j1DnsKtw,anime update,https://play-lh.googleusercontent.com/a/AATXAJw4DTAKJ40Ov0ztqbXF7-KIJlkpJ-w-zU8NgR4=mo,"Min, knpa klo pas mau pesen tiket psti loading ny lama, gk muncul2, d baikin lah tu koneksi ny, klo mau buru2 pesen tu jd gk nyaman bngt,,",3,0,3.5.0,2018-11-26 20:07:38,"Terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami melakukan investigasi lebih lanjut atas kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan log in ID serta detail perangkat yang Anda gunakan melalui email ke android@traveloka.com.",2018-11-27 15:07:13,most relevant,com.traveloka.android
gp:AOqpTOEbf8WE6pQqxz-yTK-AxigRmlW1V6I_y0_pQJPcG8NaW8k5c1LFPNxJfLi1Xx-EmVRUdBxDC9JEO_JYVnU,Kabar dari Cukde,https://play-lh.googleusercontent.com/a-/AOh14GjldzD4LcnLdzVB21RdPaYs65pkZdZQKP7ygv9m,Dengan traveloka semuanya jadi lebih mudah.tapi masi ada pesan kamar yg sangat tdk sesuai dgn di foto dan tdk bisa di cancel Trims,4,0,3.5.0,2018-11-27 06:11:54,Mohon maaf atas ketidaknyamanan Anda. Anda bisa memberikan ulasan kepada tempat Anda menginap melalui notifikasi yang dikirimkan melalui Inbox Anda di aplikasi untuk membantu pengguna lain dalam memilih hotel. Traveloka akan terus berusaha untuk meningkatkan kontrol proses kami untuk menjamin kenyamanan para pengguna. Terima kasih.,2018-11-27 16:18:24,most relevant,com.traveloka.android
gp:AOqpTOFd6wiF5WzbiG5BfKhfZRzhva-QS-Zp-CbsodTH5TUhZsOOCTIhXGEAHHB90KZYDEq_oQawZ7Hc4kbssmM,teguh sentosa,https://play-lh.googleusercontent.com/a-/AOh14GiHnV-NB-lF-_8d6pUFpzvGz5bJbkMqE91S07vP9A,Appnya semakin berkembang .. semoga beli tiket nonton Cinemaxx di kota Sampit bisa di beli di sini. terimakasih,4,0,No Reply,2018-11-29 07:07:17,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOE1nIEN4JBHZIAYLzoRFisY5ZiBHhWqYTday4-gLopU7kmlsP-BTIyew3j9OvwiKuubXp38OKqVlwDf-v8,Iwexz Sakztiawan,https://play-lh.googleusercontent.com/a-/AOh14GjVAZRMPZJkiyUkDVTu06Ls47Q7q6unAcDxP2RgdA,TOLONG ADMIN AKUN SAYA ADA YANG MENYALAHGUNAKAN SEMUA EMAIL DAN NOMER HP DI GANTI. SAYA HARUS BAGAIMANA INI TELPON KE NMER CASTOMER GAK BISA MALAH DI MINTA KODE TIKET INI GIMANA YA SAYA TAKUT AKUN SAYA DI SALAH GUNAKAN. TOLONG ADMIN,4,515,3.6.0,2018-11-30 01:11:18,No Reply,No Reply,most relevant,com.traveloka.android
gp:AOqpTOHHaHpWNtMyreIjlQDdjBvFPfmiydRjP0tGFlNG00kcfE7vspeKjxpOJJXR9AXO4E8zLn0v-ELI1lfQm88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kereta joglosemarkerto kok belum ada ya ditraveloka ? Tolong dong min diadain . Keretanya baru operasi hari ini . Biar lebih enak kalo mau ke jofja pake kereta n tambah demen pake traveloka . Trims,3,52,3.6.0,2018-12-01 14:33:43,Terima kasih telah menggunakan aplikasi Traveloka. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Traveloka terus berusaha melengkapi dan meningkatkan layanan kami untuk pelanggan setia seperti Anda. Terima kasih telah meluangkan waktu Anda untuk memberikan masukan kepada Traveloka.,2018-12-04 09:22:42,most relevant,com.traveloka.android
